depth_top_km,depth_bot_km,depth_mid_km,density_gcc,region,region_zh,shell_mass_kg,element,ppm_mass,shell_element_mass_kg
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Cr,2668.2157894736847,8.815804583990938e+18
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Fe,62956.784968684755,2.0800968036762177e+20
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Mn,1045.4792782633212,3.454271221294047e+18
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Mg,227972.45657568236,7.53222672481077e+20
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Ca,25370.345934379457,8.38238094790137e+19
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Na,2670.6679574056147,8.823906564865314e+18
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,K,240.7307855626327,7.953762852476844e+17
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,P,96.01634493447935,3.1723870953421114e+17
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Ni,1964.553487749364,6.490899166072503e+18
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,O,439900.755169763,1.453435329041223e+21
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Li,1.6,5286411762508841.0
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Rb,0.6,1982404410940815.5
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Sr,21.0,6.9384154382928536e+16
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Ba,6.8,2.2467249990662572e+16
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Cs,0.021,69384154382928.54
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Zr,10.5,3.4692077191464268e+16
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Hf,0.28,925122058439047.2
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Nb,0.7,2312805146097618.0
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Ta,0.037,122248272008016.94
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Y,4.3,1.420723161174251e+16
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,La,0.6,1982404410940815.5
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Ce,1.6,5286411762508841.0
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Pr,0.23,759921690860645.9
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Nd,1.25,4130009189460032.0
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Sm,0.4,1321602940627210.2
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Eu,0.15,495601102735203.9
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Gd,0.54,1784163969846734.0
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Tb,0.1,330400735156802.56
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Dy,0.67,2213684925550577.5
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Ho,0.15,495601102735203.9
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Er,0.44,1453763234689931.2
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Tm,0.068,224672499906625.75
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Yb,0.44,1453763234689931.2
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Lu,0.067,221368492555057.75
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,U,0.0203,67071349236830.914
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Th,0.0795,262668584449658.06
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Pb,0.15,495601102735203.9
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,V,82.0,2.709286028285781e+17
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Sc,16.0,5.286411762508841e+16
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Cu,30.0,9.912022054704077e+16
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Zn,55.0,1.817204043362414e+17
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Co,105.0,3.469207719146427e+17
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Ga,4.0,1.3216029406272102e+16
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Ge,1.3,4295209557038433.5
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Mo,0.05,165200367578401.28
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,B,0.3,991202205470407.8
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Os,0.0034,11233624995331.287
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Ir,0.0032,10572823525017.684
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Ru,0.005,16520036757840.129
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Pt,0.0076,25110455871916.996
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Pd,0.0039,12885628671115.299
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Re,0.00028,925122058439.0471
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,Au,0.001,3304007351568.026
211.634,213.634,212.634,3.4663,mantle,地幔,3.304007351568026e+21,S,250.0,8.260018378920064e+17
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Si,210357.0239680426,6.945697948042831e+20
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Ti,1204.615875798172,3.9774749893696343e+18
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Al,23552.353864260498,7.776661450174584e+19
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Cr,2668.2157894736847,8.81007944697788e+18
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Fe,62956.784968684755,2.0787459525896254e+20
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Mn,1045.4792782633212,3.452027957411124e+18
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Mg,227972.45657568236,7.527335165611367e+20
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Ca,25370.345934379457,8.376937283745119e+19
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Na,2670.6679574056147,8.818176166284791e+18
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,K,240.7307855626327,7.948597540375611e+17
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,P,96.01634493447935,3.1703268919192416e+17
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Ni,1964.553487749364,6.486683863123163e+18
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,O,439900.755169763,1.4524914428287847e+21
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Li,1.6,5282978674654017.0
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Rb,0.6,1981117002995256.2
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Sr,21.0,6.933909510483397e+16
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Ba,6.8,2.2452659367279572e+16
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Cs,0.021,69339095104833.98
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Zr,10.5,3.4669547552416984e+16
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Hf,0.28,924521268064453.0
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Nb,0.7,2311303170161132.5
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Ta,0.037,122168881851374.12
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Y,4.3,1.419800518813267e+16
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,La,0.6,1981117002995256.2
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Ce,1.6,5282978674654017.0
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Pr,0.23,759428184481515.0
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Nd,1.25,4127327089573450.5
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Sm,0.4,1320744668663504.2
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Eu,0.15,495279250748814.06
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Gd,0.54,1783005302695730.8
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Tb,0.1,330186167165876.06
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Dy,0.67,2212247320011369.8
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Ho,0.15,495279250748814.06
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Er,0.44,1452819135529854.5
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Tm,0.068,224526593672795.72
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Yb,0.44,1452819135529854.5
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Lu,0.067,221224732001136.97
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,U,0.0203,67027791934672.83
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Th,0.0795,262498002896871.5
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Pb,0.15,495279250748814.06
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,V,82.0,2.7075265707601837e+17
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Sc,16.0,5.282978674654017e+16
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Cu,30.0,9.905585014976282e+16
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Zn,55.0,1.816023919412318e+17
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Co,105.0,3.4669547552416986e+17
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Ga,4.0,1.3207446686635042e+16
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Ge,1.3,4292420173156389.0
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Mo,0.05,165093083582938.03
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,B,0.3,990558501497628.1
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Os,0.0034,11226329683639.785
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Ir,0.0032,10565957349308.035
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Ru,0.005,16509308358293.805
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Pt,0.0076,25094148704606.582
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Pd,0.0039,12877260519469.164
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Re,0.00028,924521268064.4529
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,Au,0.001,3301861671658.7607
213.634,215.634,214.634,3.4663,mantle,地幔,3.3018616716587607e+21,S,250.0,8.254654179146902e+17
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Si,210357.0239680426,6.941185825718442e+20
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Ti,1204.615875798172,3.9748911088397747e+18
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Al,23552.353864260498,7.771609510398188e+19
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Cr,2668.2157894736847,8.804356169569372e+18
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Fe,62956.784968684755,2.0773955402783536e+20
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Mn,1045.4792782633212,3.449785422171676e+18
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Mg,227972.45657568236,7.522445195258786e+20
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Ca,25370.345934379457,8.371495387767099e+19
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Na,2670.6679574056147,8.812447629017848e+18
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,K,240.7307855626327,7.943433906039968e+17
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,P,96.01634493447935,3.1682673576792486e+17
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Ni,1964.553487749364,6.482469929363158e+18
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,O,439900.755169763,1.4515478632037855e+21
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Li,1.6,5279546701914129.0
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Rb,0.6,1979830013217798.2
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Sr,21.0,6.929405046262294e+16
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Ba,6.8,2.243807348313505e+16
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Cs,0.021,69294050462622.945
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Zr,10.5,3.464702523131147e+16
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Hf,0.28,923920672834972.6
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Nb,0.7,2309801682087431.5
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Ta,0.037,122089517481764.22
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Y,4.3,1.418878176139422e+16
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,La,0.6,1979830013217798.2
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Ce,1.6,5279546701914129.0
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Pr,0.23,758934838400156.0
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Nd,1.25,4124645860870413.0
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Sm,0.4,1319886675478532.2
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Eu,0.15,494957503304449.56
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Gd,0.54,1781847011896018.8
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Tb,0.1,329971668869633.06
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Dy,0.67,2210810181426541.8
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Ho,0.15,494957503304449.56
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Er,0.44,1451875343026385.5
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Tm,0.068,224380734831350.5
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Yb,0.44,1451875343026385.5
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Lu,0.067,221081018142654.16
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,U,0.0203,66984248780535.5
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Th,0.0795,262327476751358.3
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Pb,0.15,494957503304449.56
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,V,82.0,2.705767684730991e+17
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Sc,16.0,5.279546701914129e+16
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Cu,30.0,9.89915006608899e+16
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Zn,55.0,1.8148441787829818e+17
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Co,105.0,3.464702523131147e+17
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Ga,4.0,1.3198866754785322e+16
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Ge,1.3,4289631695305230.0
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Mo,0.05,164985834434816.53
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,B,0.3,989915006608899.1
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Os,0.0034,11219036741567.523
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Ir,0.0032,10559093403828.258
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Ru,0.005,16498583443481.654
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Pt,0.0076,25077846834092.113
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Pd,0.0039,12868895085915.688
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Re,0.00028,923920672834.9724
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,Au,0.001,3299716688696.331
215.634,217.634,216.634,3.4663,mantle,地幔,3.2997166886963307e+21,S,250.0,8.249291721740827e+17
217.634,219.634,218.634,3.4663,mantle,地幔,3.297572402681622e+21,Si,210357.0239680426,6.936675169472537e+20
217.634,219.634,218.634,3.4663,mantle,地幔,3.297572402681622e+21,Ti,1204.615875798172,3.9723080678642043e+18
217.634,219.634,218.634,3.4663,mantle,地幔,3.297572402681622e+21,Al,23552.353864260498,7.766559212097728e+19
217.634,219.634,218.634,3.4663,mantle,地幔,3.297572402681622e+21,Cr,2668.2157894736847,8.798634751767778e+18
217.634,219.634,218.634,3.4663,mantle,地幔,3.297572402681622e+21,Fe,62956.784968684755,2.0760455667429596e+20
217.634,219.634,218.634,3.4663,mantle,地幔,3.297572402681622e+21,Mn,1045.4792782633212,3.447543615576628e+18
217.634,219.634,218.634,3.4663,mantle,地幔,3.297572402681622e+21,Mg,227972.45657568236,7.517556813755046e+20
217.634,219.634,218.634,3.4663,mantle,地幔,3.297572402681622e+21,Ca,25370.345934379457,8.366055259969557e+19
217.634,219.634,218.634,3.4663,mantle,地幔,3.297572402681622e+21,Na,2670.6679574056147,8.806720953066852e+18
217.634,219.634,218.634,3.4663,mantle,地幔,3.297572402681622e+21,K,240.7307855626327,7.93827194947205e+17
217.634,219.634,218.634,3.4663,mantle,地幔,3.297572402681622e+21,P,96.01634493447935,3.1662084926229843e+17
217.634,219.634,218.634,3.4663,mantle,地幔,3.297572402681622e+21,Ni,1964.553487749364,6.47825736479423e+18
217.634,219.634,218.634,3.4663,mantle,地幔,3.297572402681622e+21,O,439900.755169763,1.450604590166615e+21
217.634,219.634,218.634,3.4663,mantle,地幔,3.297572402681622e+21,Li,1.6,5276115844290595.0
217.634,219.634,218.634,3.4663,mantle,地幔,3.297572402681622e+21,Rb,0.6,1978543441608973.0
217.634,219.634,218.634,3.4663,mantle,地幔,3.297572402681622e+21,Sr,21.0,6.9249020456314056e+16
217.634,219.634,218.634,3.4663,mantle,地幔,3.297572402681622e+21,Ba,6.8,2.2423492338235024e+16
217.634,219.634,218.634,3.4663,mantle,地幔,3.297572402681622e+21,Cs,0.021,69249020456314.055
217.634,219.634,218.634,3.4663,mantle,地幔,3.297572402681622e+21,Zr,10.5,3.4624510228157028e+16
217.634,219.634,218.634,3.4663,mantle,地幔,3.297572402681622e+21,Hf,0.28,923320272750854.1
217.634,219.634,218.634,3.4663,mantle,地幔,3.297572402681622e+21,Nb,0.7,2308300681877135.0
217.634,219.634,218.634,3.4663,mantle,地幔,3.297572402681622e+21,Ta,0.037,122010178899219.98
217.634,219.634,218.634,3.4663,mantle,地幔,3.297572402681622e+21,Y,4.3,1.4179561331530972e+16
217.634,219.634,218.634,3.4663,mantle,地幔,3.297572402681622e+21,La,0.6,1978543441608973.0
217.634,219.634,218.634,3.4663,mantle,地幔,3.297572402681622e+21,Ce,1.6,5276115844290595.0
217.634,219.634,218.634,3.4663,mantle,地幔,3.297572402681622e+21,Pr,0.23,758441652616773.0
217.634,219.634,218.634,3.4663,mantle,地幔,3.297572402681622e+21,Nd,1.25,4121965503352027.0
217.634,219.634,218.634,3.4663,mantle,地幔,3.297572402681622e+21,Sm,0.4,1319028961072648.8
217.634,219.634,218.634,3.4663,mantle,地幔,3.297572402681622e+21,Eu,0.15,494635860402243.25
